"Scan Number","Fragment Type","Fragment Bond Number","Neutral Loss","Fragment Charge",Intensity,"Experimental Mz","Theoretical Mz","Mass Error (ppm)","% Base Peak","% TIC","Processing Time"
65313,b,8," -H2O",1,187303.67,923.46472,923.46213478285,2.7994836535775,8.761032551416%,0.49656109099608%,2.1000000000049E-5
65313,b,17," ",2,46388.77,926.94287,926.95179546688,-9.6288360652757,2.1698107890259%,0.12298135023818%,2.000000000002E-5
65313,b,8," ",1,160450.56,941.47205,941.47269946688,-0.68984143610487,7.5049921822296%,0.42537076355488%,2.000000000002E-5
65313,y,9," -H2O",1,102114.43,944.5025,944.49821118688,4.5408377381571,4.7763497917541%,0.27071574607824%,2.1000000000049E-5
65313,y,9," -NH3",1,54417.99,945.48492,945.48222676979,2.848525476974,2.5453734129856%,0.14426762958896%,2.000000000002E-5
65313,y,9," ",1,1409812,962.51044,962.50877587091,1.7289495251084,65.94322910692%,3.7375550880523%,2.1000000000049E-5
65313,b,18," ",2,23036.92,992.47833,992.47203546688,6.3422775615786,1.0775400503597%,0.061073219378933%,2.0999999999938E-5
65313,b,9," -H2O",1,157508.16,1022.53082,1022.5305487828,0.26524112289432,7.3673629399447%,0.41757016170791%,2.1000000000049E-5
65313,b,9," ",1,242463.94,1040.54065,1040.5411134669,-0.44540948258234,11.341125728527%,0.64279658040661%,2.1000000000049E-5
65313,y,10," -H2O",1,71682.68,1075.55115,1075.5386911869,11.583788870866,3.3529203824609%,0.19003807980016%,2.2000000000078E-5
65313,y,10," ",1,917958.25,1093.5509,1093.5492558709,1.5034796853384,42.937023653038%,2.4336007410258%,2.1999999999966E-5
65313,b,10," -H2O",1,22524.52,1151.57471,1151.5731387828,1.3644093442955,1.05357280466%,0.059714794832173%,2.1999999999966E-5
65313,b,10," ",1,233884.31,1169.58228,1169.5837034669,-1.217071402915,10.939817960724%,0.62005110813079%,2.1999999999966E-5
65313,y,11," ",1,152747.41,1206.63416,1206.6333158709,0.69957383074829,7.1446813143303%,0.40494892895812%,2.1999999999966E-5
65313,b,11," -H2O",1,60226.19,1208.60608,1208.5946027828,9.4963332822842,2.8170489720664%,0.15966575888736%,2.1999999999966E-5
65313,b,11," ",1,320599.25,1226.60669,1226.6051674669,1.2412577100134,14.995864550916%,0.84994123901856%,2.2999999999995E-5
65313,y,12," ",1,109087.96,1321.66772,1321.6602558709,5.6475399466849,5.1025330604978%,0.28920328380184%,2.2999999999995E-5
65313,b,12," ",1,378157.84,1325.67749,1325.6735814669,2.9483374910612,17.688137908954%,1.0025349188252%,2.2000000000078E-5
65313,b,13," -H2O",1,134261.47,1394.70349,1394.6950457828,6.0545258096164,6.2800110060361%,0.35594082071076%,2.2999999999995E-5
65313,b,13," ",1,185665.67,1412.70959,1412.7056104669,2.8169585309195,8.6844159463104%,0.49221858629742%,2.2999999999995E-5
65313,y,13," ",1,89019.05,1436.69446,1436.6871958709,5.0561660964922,4.1638201469631%,0.2359985609862%,2.2999999999995E-5
65313,y,14," -H2O",1,22021.62,1515.7229,1515.7293951869,-4.2851889655172,1.0300499165602%,0.058381555752223%,2.2999999999995E-5
65313,y,14," -NH3",1,18993.41,1516.73083,1516.7134107698,11.484852766119,0.88840695578677%,0.050353462862398%,3.3999999999978E-5
65313,y,14," ",1,353404.5,1533.74512,1533.7399598709,3.3644093694808,16.530313198438%,0.93691129534687%,2.3000000000106E-5
65313,y,15," ",1,147392.38,1620.77991,1620.7719888709,4.88725690331,6.8942025482505%,0.39075219944867%,2.4000000000024E-5
65510,b,1," ",1,10334.03,115.04964,115.05020646688,-4.9236493910213,2.5339829569911%,0.11816833776401%,1.9999999999465E-6
65510,y,1," -NH3",1,77314.41,130.08661,130.08625204979,2.751637512691,18.958082884395%,0.8840805876222%,1.9999999999465E-6
65510,y,1," ",1,138360.89,147.11302,147.11280115091,1.4876277882451,33.927145283507%,1.5821394347461%,1.9999999999465E-6
65510,y,2," -H2O",1,52433.51,216.13391,216.13426546688,-1.6446576771729,12.857096477872%,0.59957061473915%,4.000000000004E-6
65510,b,2," -NH3",1,93789.67,226.08215,226.08223736576,-0.38643353866611,22.997942266649%,1.0724731206834%,2.9999999999752E-6
65510,y,2," ",1,407817.66,234.14491,234.14483015091,0.34102436080059,100%,4.6633438254979%,3.0000000000863E-6
65510,b,2," ",1,204705.75,243.10876,243.10878646688,-0.10886845934166,50.195410860824%,2.3407845930615%,4.000000000004E-6
65510,b,3," -H2O",1,12072.45,340.12387,340.12516178285,-3.7979632032957,2.9602567971186%,0.13804695256731%,4.9999999999217E-6
65510,b,3," -NH3",1,52167.78,341.11029,341.10917736576,3.2618126831,12.791937455578%,0.59653202549623%,5.0000000000328E-6
65510,y,3," ",1,106027.88,347.22858,347.22889015091,-0.89321746473893,25.998844679752%,1.212415518074%,6.0000000000615E-6
65510,b,3," ",1,281745.81,358.13477,358.13572646688,-2.6706826723306,69.086221033194%,3.2217280228213%,5.9999999999505E-6
65510,y,4," ",1,236597.03,434.26083,434.26091915091,-0.20529341923873,58.015395900217%,2.7054573825509%,6.9999999999792E-6
65510,b,4," -NH3",1,42292.79,454.19498,454.19323736576,3.8367683568003,10.370514606945%,0.48361275259531%,6.0000000000615E-6
65510,b,4," ",1,157202.13,471.21994,471.21978646688,0.32582061571817,38.547161003278%,1.7975866525511%,6.9999999999792E-6
65510,y,5," -H2O",1,14502.02,530.29083,530.29328446688,-4.6285083195008,3.5560058875332%,0.16582878099062%,6.9999999999792E-6
65510,y,5," -NH3",1,40196.41,531.28223,531.27730004979,9.2794294251977,9.8564662452332%,0.45964091005937%,7.0000000000903E-6
65510,y,5," ",1,349080.97,548.30444,548.30384915091,1.0775942788939,85.597315721933%,3.9916971375107%,8.000000000008E-6
65510,b,12," -H2O",2,58619.22,601.26019,601.25963662486,0.92035969528424,14.373879738312%,0.67030343326108%,9.0000000000368E-6
65510,b,12," -NH3",2,8674.26,601.75708,601.75164441632,9.0329353171344,2.1269946966004%,0.099189075852584%,8.9999999999257E-6
65510,b,5," ",1,86867.65,618.28894,618.28819646688,1.2025672254498,21.300610179559%,0.99332068960184%,8.000000000008E-6
65510,y,6," ",1,140894.95,647.37115,647.37226315091,-1.7194911991741,34.548516118699%,1.6111160932225%,8.000000000008E-6
65510,b,6," -H2O",1,12406.79,671.31921,671.31474578285,6.6499614064745,3.0422395145909%,0.14187008856053%,9.0000000000368E-6
65510,b,6," -NH3",1,50842.48,672.3064,672.29876136576,11.361963876809,12.466963789651%,0.58137738611172%,8.9999999999257E-6
65510,b,6," ",1,68524.27,689.3233,689.32531046688,-2.9165719704482,16.802673528165%,0.78356643849423%,9.0000000000368E-6
65510,y,7," -NH3",1,16555.89,758.40948,758.40429404979,6.8379758021297,4.0596304730894%,0.18931452700484%,9.9999999999545E-6
65510,y,7," ",1,83909.17,775.43658,775.43084315091,7.3982730267871,20.575168324%,0.95949084162307%,9.9999999999545E-6
65510,b,7," ",1,63337.24,804.35522,804.35225046688,3.6918316810752,15.530774219047%,0.72425340059593%,9.9999999999545E-6
65510,b,8," -NH3",1,9328.73,844.35931,844.34716536576,14.383460665487,2.2874757311883%,0.10667285827013%,1.0000000000066E-5
65510,b,17," -NH3",2,17573.75,858.38446,858.37900091632,6.3597591218745,4.3092175066671%,0.20095362852443%,1.0999999999983E-5
65510,b,17," ",2,32963.27,866.8952,866.89227546688,3.3735830897286,8.0828451617323%,0.3769308607742%,1.0000000000066E-5
65510,y,8," -NH3",1,32411.75,872.43579,872.44722404979,-13.105720866381,7.9476082521782%,0.37062429870271%,9.9999999999545E-6
65510,y,8," ",1,164830.77,889.47687,889.47377315091,3.4816643102313,40.41776170262%,1.8848191947636%,1.0000000000066E-5
65510,y,9," -H2O",1,11540.66,958.48779,958.49523746688,-7.7699571034132,2.8298578340134%,0.13196600057283%,1.0999999999983E-5
65510,y,9," -NH3",1,47969.91,959.46643,959.47925304979,-13.364593083491,11.762587721189%,0.54852990821483%,1.0999999999983E-5
65510,b,9," -H2O",1,17962.02,972.40845,972.40573978285,2.7871258263583,4.4044242713766%,0.20539344730797%,1.0999999999983E-5
65510,b,9," -NH3",1,13960.76,973.39026,973.38975536576,0.51842978438506,3.4232848082155%,0.15963954073312%,1.0999999999983E-5
65510,y,9," ",1,404682.41,976.50629,976.50580215091,0.49958647444659,99.231212792501%,4.6274926347258%,1.1000000000094E-5
65510,b,9," ",1,40878.17,990.42139,990.41630446688,5.1347429338236,10.023638995918%,0.46743675020634%,1.0999999999983E-5
65510,b,10," ",1,35924.82,1061.45752,1061.4534184669,3.8640726476024,8.809039804701%,0.41079581381817%,1.0999999999983E-5
65510,y,10," -NH3",1,14988.18,1072.56848,1072.5633130498,4.8173848091199,3.6752160266919%,0.17138795965445%,1.0999999999983E-5
65510,y,10," ",1,101665.52,1089.59521,1089.5898621509,4.9081303680064,24.929160743063%,1.1625324782601%,1.1000000000094E-5
65510,b,11," -H2O",1,13902.61,1130.4906,1130.4748827828,13.903198903886,3.4090259847992%,0.15897460277175%,1.2000000000012E-5
65510,b,11," ",1,27810.21,1148.48901,1148.4854474669,3.1019401499338,6.8192755556491%,0.31800626556805%,1.1999999999901E-5
65510,y,11," -NH3",1,45172.39,1186.60364,1186.6062430498,-2.1936929828897,11.076614485013%,0.51654061766104%,1.2000000000012E-5
65510,y,11," ",1,174270.92,1203.63171,1203.6327921509,-0.89907064317631,42.732558467429%,1.9927661267681%,1.0999999999983E-5
65510,y,12," -NH3",1,45701.43,1257.62537,1257.6433570498,-14.30218645677,11.206339127148%,0.52259012375021%,1.2000000000012E-5
65510,y,12," ",1,128567.3,1274.67798,1274.6699061509,6.334070532536,31.525682335581%,1.4701509606424%,1.2000000000012E-5
65510,b,13," -H2O",1,13987.04,1329.56177,1329.5705767828,-6.6237798901117,3.4297288646107%,0.15994004923914%,1.299999999993E-5
65510,b,26," ",2,17865.13,1347.59412,1347.6010219669,-5.1216693713542,4.3806661045527%,0.20428552230234%,1.299999999993E-5
65510,y,13," -NH3",1,29705.19,1388.66589,1388.6838370498,-12.923783880603,7.2839391016073%,0.33967512434783%,1.3000000000041E-5
65510,y,13," ",1,72723.79,1405.70142,1405.7103861509,-6.3783770802281,17.832427855135%,0.8315874233188%,1.400000000007E-5
65510,y,15," -NH3",1,12838.96,1618.75916,1618.7741070498,-9.2335612013399,3.148210894055%,0.14681189834156%,1.3000000000041E-5
65593,y,1," -NH3",1,34501.35,130.0865,130.08625204979,1.9060446981299,4.3551755904005%,0.27221371592029%,1.9999999999465E-6
65593,y,1," ",1,88869.87,147.11308,147.11280115091,1.8954780876156,11.218224462117%,0.70117828856126%,9.9999999991773E-7
65593,y,2," -H2O",1,16965.03,230.14995,230.14991646688,0.14570120870421,2.1415302458139%,0.13385313493528%,2.9999999999752E-6
65593,y,2," ",1,100373.22,248.1595,248.16048115091,-3.9536952234859,12.670315731816%,0.79193907470533%,4.000000000004E-6
65593,b,5," ",2,7429.99,282.15173,282.15044996688,4.5367041632234,0.93790275119436%,0.058622204265937%,5.0000000000328E-6
65593,b,3," ",1,10685.86,301.15967,301.16187946688,-7.3364759274704,1.348897844126%,0.084310835906537%,5.9999999999505E-6
65593,b,6," ",2,10699.46,355.6702,355.66814727688,5.7714561642807,1.35061459979%,0.084418139143555%,5.9999999999505E-6
65593,y,3," ",1,45972.09,361.24481,361.24454115091,0.74423018297013,5.8031504334669%,0.36271721099383%,6.0000000000615E-6
65593,b,7," ",2,15770.7,412.68927,412.68961227688,-0.82938089246001,1.9907675405029%,0.12442993823906%,5.9999999999505E-6
65593,b,4," ",1,9112.56,464.22516,464.22520946688,-0.10655793345176,1.1502969848444%,0.071897587171128%,6.0000000000615E-6
65593,b,8," ",2,144802.7,469.23242,469.23164227688,1.6574396331088,18.278739367129%,1.142485179342%,6.9999999999792E-6
65593,y,9," ",2,304962,490.82971,490.82876980889,1.915517516029,38.495973589431%,2.4061330711547%,6.9999999999792E-6
65593,b,9," -NH3",2,10878.56,517.25769,517.26039772632,-5.2347450741388,1.373222757101%,0.085831228095765%,6.9999999999792E-6
65593,b,9," ",2,119009.36,525.77551,525.77367227688,3.4952741416518,15.022793592169%,0.93897717378872%,6.9999999999792E-6
65593,y,5," -H2O",1,54054.69,553.37158,553.37080046688,1.4086994115314,6.8234334724486%,0.42648847154733%,6.9999999999792E-6
65593,b,5," ",1,73915.03,563.29474,563.29362346688,1.9821511810539,9.3304445889717%,0.58318543995118%,6.9999999999792E-6
65593,b,10," ",2,46584.22,569.29553,569.28968677688,10.264059329972,5.8804208485131%,0.36754688235238%,8.000000000008E-6
65593,y,5," ",1,417746.06,571.38159,571.38136515091,0.39351841811593,52.73293489959%,3.2959929771925%,6.9999999999792E-6
65593,y,10," -NH3",2,30354.75,575.35742,575.35515025833,3.9449402076649,3.8317418377168%,0.23949727455104%,8.000000000008E-6
65593,y,10," ",2,65181.72,583.8703,583.86842480889,3.2116672632833,8.2280211030675%,0.51428011400354%,8.000000000008E-6
65593,b,11," -H2O",2,38603.87,617.79852,617.79787443486,1.0449455441832,4.8730450350202%,0.3045823685625%,8.000000000008E-6
65593,b,11," -NH3",2,40163.4,618.29663,618.28988222632,10.91360844644,5.069907679192%,0.31688697277043%,9.0000000000368E-6
65593,b,11," ",2,127070.34,626.8028,626.80315677688,-0.5692008329013,16.040347494573%,1.0025778537551%,9.0000000000368E-6
65593,y,11," ",2,26930.85,634.39063,634.39226480889,-2.5769685172227,3.3995359760919%,0.21248289563718%,9.0000000000368E-6
65593,b,12," -H2O",2,14421.18,653.32043,653.31643143486,6.1204110958329,1.8204148858167%,0.11378230114924%,9.0000000000368E-6
65593,b,12," -NH3",2,42926.98,653.81299,653.80843922632,6.9604082908056,5.4187600040465%,0.33869146392927%,9.0000000000368E-6
65593,b,12," ",2,123380.41,662.32501,662.32171377688,4.9767704312251,15.574560124911%,0.97346451306598%,9.0000000000368E-6
65593,y,6," -H2O",1,11809.7,681.46826,681.46576046688,3.6678777804499,1.4907624533519%,0.093177870457355%,9.9999999999545E-6
65593,b,13," -H2O",2,17724.79,688.83405,688.83498843486,-1.3623507511073,2.2374362960572%,0.13984759871155%,9.9999999999545E-6
65593,b,13," ",2,79722.21,697.84668,697.84027077688,9.1843698185156,10.063496732875%,0.6290037643593%,1.0000000000066E-5
65593,y,6," ",1,168614.28,699.48315,699.47632515091,9.7570837576686,21.28452354615%,1.3303572096751%,9.9999999999545E-6
65593,b,6," ",1,59186.29,710.32977,710.32901808688,1.0585420303292,7.4712057787409%,0.46697650765654%,8.9999999999257E-6
65593,y,13," ",2,43926.91,742.42377,742.42957430889,-7.8179925675248,5.5449832019245%,0.34658085553163%,9.9999999999545E-6
65593,b,14," -NH3",2,11231.41,753.36084,753.35628622632,6.0446481490269,1.4177637303404%,0.088615194800328%,1.0000000000066E-5
65593,b,14," ",2,30488.1,761.86859,761.86956077688,-1.274203523703,3.8485748794667%,0.24054939856989%,1.0000000000066E-5
65593,b,15," -H2O",2,36625.81,796.37408,796.38029293486,-7.8014673629287,4.6233504976079%,0.28897558613476%,1.0999999999983E-5
65593,y,14," -NH3",2,12878.55,797.94592,797.94558975833,0.41386489299347,1.6256855630215%,0.1016110369932%,1.0999999999983E-5
65593,b,15," ",2,56464.42,805.38959,805.38557527688,4.9848460715863,7.1276185920296%,0.4455011060577%,1.0999999999983E-5
65593,y,7," ",1,63646.83,812.55609,812.56038515091,-5.2859467279071,8.0342688162164%,0.50216991801327%,1.0999999999983E-5
65593,b,7," ",1,92914.88,824.37036,824.37194808688,-1.9264203284474,11.728834302455%,0.73309319052987%,1.0999999999983E-5
65593,b,16," -H2O",2,17948.47,860.89868,860.90158793486,-3.3777784878196,2.2656718774493%,0.14161242136275%,1.2000000000012E-5
65593,b,16," -NH3",2,14481.3,861.40619,861.39359572632,14.620811837438,1.828003955708%,0.11425664457642%,1.0999999999983E-5
65593,y,8," ",1,55648.38,883.60583,883.59749915091,9.4283303187762,7.024608202906%,0.43906259623882%,1.2000000000012E-5
65593,b,17," -H2O",2,48359.28,911.42169,911.42542793486,-4.1011965973743,6.1044902829988%,0.38155200616874%,1.1999999999901E-5
65593,b,17," -NH3",2,63145.9,911.91644,911.91743572632,-1.0919040254346,7.9710354033645%,0.49821760841622%,1.2000000000012E-5
65593,b,8," -NH3",1,41246.86,920.42786,920.42945898576,-1.7372170604316,5.2066750388801%,0.32543541138663%,1.2000000000012E-5
65593,b,8," ",1,184428.77,937.45831,937.45600808688,2.455489218803,23.280818787427%,1.4551326485575%,1.2000000000012E-5
65593,y,9," -H2O",1,32116.57,962.62793,962.63969846688,-12.225204194174,4.0541399600708%,0.25339793551018%,1.299999999993E-5
65593,y,9," ",1,792191.94,980.65192,980.65026315091,1.6895412698308,100%,6.2503499633928%,1.299999999993E-5
65593,M,+3H," -NH3",3,15250.52,996.86401,996.85481486785,9.2241437907151,1.9251041609941%,0.12032574722197%,
65593,b,9," ",1,202254.84,1050.54138,1050.5400680869,1.2487987473534,25.5310398639%,1.5957793407871%,1.3000000000041E-5
65593,b,10," ",1,55317.87,1137.56824,1137.5720970869,-3.3906307025304,6.9828872533088%,0.43645489088095%,1.3999999999958E-5
65593,y,10," ",1,151428.64,1166.73511,1166.7295731509,4.7456147667818,19.115145251288%,1.1947634742164%,1.400000000007E-5
65593,b,11," ",1,103224.18,1252.60913,1252.5990370869,8.0575769439921,13.030198211812%,0.81443298916201%,1.400000000007E-5
65593,y,11," ",1,100208.44,1267.78857,1267.7772531509,8.9265279551421,12.649515217234%,0.79063896974975%,1.4999999999987E-5
65593,b,12," ",1,78123.03,1323.63916,1323.6361510869,2.2732176956258,9.8616289885504%,0.6163863238758%,1.4999999999987E-5
65593,b,13," ",1,131688.25,1394.67505,1394.6732650869,1.2798073685337,16.623275667258%,1.0390129045832%,1.6999999999934E-5
65593,y,25," ",2,47578.53,1396.72827,1396.7305716189,-1.647861757198,6.0059346223593%,0.37539193247003%,1.4999999999987E-5
65593,y,13," ",1,95696.41,1483.86548,1483.8518721509,9.1706250110133,12.079952492321%,0.75503930618169%,1.6000000000016E-5
65593,b,14," ",1,59024.76,1522.72852,1522.7318450869,-2.1836325874837,7.4508155182695%,0.46570204501862%,1.6999999999934E-5
65672,b,2," -NH3",1,16094.17,155.04431,155.04512136576,-5.2330944170234,1.3598069246646%,0.11671109096088%,1.0000000000288E-6
65672,y,1," -NH3",1,16895.12,158.09195,158.09240204979,-2.8594023693927,1.4274797127804%,0.12251938976132%,2.0000000000575E-6
65672,b,2," ",1,82938.96,172.07182,172.07167046688,0.86901650107782,7.0075668476524%,0.60145360119602%,1.9999999999465E-6
65672,y,1," ",1,232561.08,175.11916,175.11895115091,1.1926127333616,19.64923739413%,1.6864776103298%,2.0000000000575E-6
65672,y,2," -NH3",1,113846.71,255.14471,255.14516604979,-1.7874130091631,9.6189828123031%,0.82558924917576%,4.000000000004E-6
65672,b,3," -H2O",1,29016.34,269.08798,269.08804578285,-0.24446589124327,2.4516094996153%,0.21041959275265%,2.9999999999752E-6
65672,b,3," -NH3",1,11205.32,270.06985,270.07206136576,-8.1880582087647,0.94674479821469%,0.081258314145171%,4.000000000004E-6
65672,y,2," ",1,1183562.88,272.17166,272.17171515091,-0.20263277170262,100%,8.5829163570164%,4.000000000004E-6
65672,b,3," ",1,82807.59,287.09836,287.09861046688,-0.87240714441969,6.9964673106341%,0.60050093721773%,4.000000000004E-6
65672,b,7," ",2,34065.34,350.14929,350.15084196688,-4.4322808713452,2.8782028040623%,0.24703373925796%,5.0000000000328E-6
65672,y,3," ",1,628945.88,371.24017,371.24012915091,0.11003414705824,53.140047785209%,4.5609658534831%,4.9999999999217E-6
65672,b,4," -H2O",1,12237.2,398.12671,398.13063578285,-9.8605394715416,1.0339290127112%,0.088741262351926%,5.9999999999505E-6
65672,b,4," -NH3",1,14940.55,399.1149,399.11465136576,0.6229644542246,1.2623368181334%,0.10834531324421%,4.9999999999217E-6
65672,b,4," ",1,102323.8,416.14182,416.14120046688,1.4887569900413,8.6454046277626%,0.74202784792649%,5.9999999999505E-6
65672,y,4," -H2O",1,13752.56,482.27002,482.27215446688,-4.4258555241673,1.1619627678759%,0.099730292466463%,6.0000000000615E-6
65672,y,4," ",1,275732.16,500.28363,500.28271915091,1.8206687062628,23.296790112241%,1.9995440092034%,5.9999999999505E-6
65672,y,10," -H2O",2,14219.12,550.28247,550.28186632688,1.0970252845016,1.201382726704%,0.10311367456064%,7.0000000000903E-6
65672,y,10," ",2,11106.28,559.28754,559.28714866889,0.69969622392958,0.93837684399159%,0.080540099633409%,5.9999999999505E-6
65672,y,5," ",1,1009244,571.32117,571.31983315091,2.3399311795821,85.271684086611%,7.3187973213731%,6.9999999999792E-6
65672,b,6," ",1,9556.88,600.23279,600.22599346688,11.32329021901,0.80746702701592%,0.069304219539264%,6.9999999999792E-6
65672,b,7," -H2O",1,48719.03,681.28174,681.28384278285,-3.0865003936917,4.116302633621%,0.35329881204535%,8.000000000008E-6
65672,b,7," -NH3",1,42227.89,682.27374,682.26785836576,8.6207113069027,3.5678619795849%,0.30622660944156%,8.000000000008E-6
65672,y,6," ",1,262039.97,684.40747,684.40389315091,5.2262255178555,22.139928045057%,1.9002515056108%,8.000000000008E-6
65672,b,7," ",1,59118.18,699.29163,699.29440746688,-3.9718133725275,4.9949336025138%,0.42871097319227%,6.9999999999792E-6
65672,y,7," ",1,410127.25,785.4541,785.45157315091,3.2170654148901,34.651918958459%,2.9741452203056%,7.999999999897E-6
65672,b,8," -H2O",1,35760.79,794.3645,794.36790278285,-4.283635878362,3.0214524808348%,0.25932873919705%,8.000000000008E-6
65672,b,8," -NH3",1,43715.84,795.35681,795.35191836576,6.1502765354479,3.6935798459648%,0.31701686875877%,8.000000000008E-6
65672,b,8," ",1,47115.4,812.37714,812.37846746688,-1.6340498081797,3.9808108885605%,0.34166966889615%,8.000000000008E-6
65672,y,8," ",1,222623.58,856.49066,856.48868715091,2.3034152355847,18.809611534961%,1.6144132251254%,8.000000000008E-6
65672,y,17," -H2O",2,109363.53,906.93823,906.93088482688,8.0989337157053,9.2401960088508%,0.79307829466404%,8.9999999999257E-6
65672,y,17," -NH3",2,207315.23,907.43311,907.42289261833,11.259779480073,17.51619905484%,1.5034007138054%,8.9999999999257E-6
65672,b,9," -NH3",1,102159.8,908.4342,908.43597836576,-1.9576126456774,8.6315481607534%,0.74083855895305%,9.9999999999545E-6
65672,y,17," ",2,473558.34,915.93732,915.93616716889,1.2586369523245,40.011253141025%,3.4341323904882%,1.0000000000066E-5
65672,b,9," ",1,63946.31,925.46875,925.46252746688,6.7237007834581,5.4028654565442%,0.46372342301732%,9.9999999999545E-6
65672,y,9," ",1,222954.84,957.54285,957.53636715091,6.7703424259978,18.837599908507%,1.6168154438165%,9.0000000000368E-6
65672,y,18," -NH3",2,63480.57,957.948,957.94673261833,1.3230189350521,5.3635147800512%,0.46034598736801%,1.0000000000066E-5
65672,y,18," ",2,166174.03,966.46893,966.46000716889,9.2324887112068,14.040152222415%,1.2050545216477%,9.9999999999545E-6
65672,b,10," -H2O",1,43353.65,978.48615,978.48907678285,-2.9911247028608,3.6629781765376%,0.31439035306799%,1.0999999999983E-5
65672,b,10," -NH3",1,80883.98,979.48004,979.47309236576,7.093236450433,6.8339402465883%,0.58655137525316%,1.0999999999983E-5
65672,b,10," ",1,82504.31,996.50623,996.49964146688,6.6116763587362,6.9708429855455%,0.59830162282831%,9.9999999999545E-6
65672,y,10," ",1,297249.03,1117.56958,1117.5670208709,2.2899110687803,25.11476449819%,2.1555792301413%,1.0999999999983E-5
65672,y,20," -NH3",2,10013.99,1132.52356,1132.5180526183,4.862952651055,0.84608854917789%,0.072619072482232%,1.1000000000094E-5
65672,b,11," -H2O",1,55734.18,1141.5498,1141.5524067828,-2.2835419849796,4.7090172344709%,0.40417101047212%,1.2000000000012E-5
65672,b,11," -NH3",1,46040.97,1142.53149,1142.5364223658,-4.3170315293684,3.8900315968003%,0.33387815821488%,1.0999999999983E-5
65672,b,11," ",1,79108.09,1159.55994,1159.5629714669,-2.6143184574124,6.6838941417291%,0.57367304357613%,1.0999999999983E-5
65672,y,11," ",1,238345.33,1188.60242,1188.6041348709,-1.4427603426714,20.137952450824%,1.7284236148699%,1.0999999999983E-5
65672,y,12," -H2O",1,16964.74,1257.61084,1257.6255991869,-11.735755767324,1.4333619520071%,0.12302425743407%,1.2000000000012E-5
65672,y,12," -NH3",1,11329.87,1258.62268,1258.6096147698,10.380685208202,0.95726810898294%,0.082161521106398%,1.2000000000012E-5
65672,y,12," ",1,146650.11,1275.63586,1275.6361638709,-0.2382112684981,12.390563482356%,1.0634716998536%,1.2000000000012E-5
65672,b,12," -H2O",1,13438.96,1327.63806,1327.6317167828,4.7778439387855,1.1354664992535%,0.097456139892871%,1.2000000000012E-5
65672,b,12," ",1,39459.61,1345.63062,1345.6422814669,-8.6660972531216,3.3339681960962%,0.28615170164046%,1.1999999999901E-5
65672,y,13," -NH3",1,16961.32,1372.65881,1372.6525447698,4.564323458767,1.4330729939756%,0.12299945640792%,1.2000000000012E-5
65672,y,13," ",1,55586.73,1389.68774,1389.6790938709,6.2216731395626,4.6965590877605%,0.40310173816034%,1.2000000000012E-5
65672,b,13," -H2O",1,31738.36,1428.68506,1428.6793967828,3.9639524191699,2.6815947455196%,0.23015903404209%,1.2000000000012E-5
65672,b,13," -NH3",1,15409.1,1429.65295,1429.6634123658,-7.3180621875377,1.3019249133599%,0.11174312634484%,1.2000000000012E-5
65672,y,14," -H2O",1,12198.07,1485.68958,1485.7114591869,-14.726403800493,1.0306228934791%,0.08845750090357%,1.3000000000041E-5
65672,y,14," ",1,57703.27,1503.70813,1503.7220238709,-9.2396537979947,4.8753869333922%,0.41845038257396%,1.3000000000041E-5
65672,y,17," -NH3",1,13667.61,1813.83728,1813.8385087698,-0.6774416702226,1.1547852869465%,0.099114255281748%,1.3999999999958E-5
65672,y,17," ",1,66791.07,1830.86292,1830.8650578709,-1.1676834945817,5.6432210851358%,0.48435294557872%,1.3000000000041E-5
65836,b,2," ",1,68411.23,129.06592,129.06585446688,0.50774948385179,3.2545327330721%,0.13735827554008%,1.9999999999465E-6
65836,y,1," -NH3",1,271986.25,130.08655,130.08625204979,2.2904050682658,12.939222896161%,0.54610277100139%,2.0000000000575E-6
65836,y,1," ",1,442410.47,147.11295,147.11280115091,1.0118024389474,21.046827488247%,0.88828602029341%,4.000000000004E-6
65836,b,3," ",1,131932.47,200.10335,200.10296846688,1.9066839633095,6.2764335938713%,0.26489827133562%,4.000000000004E-6
65836,y,2," -NH3",1,55270.14,201.12376,201.12336604979,1.9587490939388,2.6293706426778%,0.11097317091447%,2.9999999999752E-6
65836,y,2," ",1,479857.53,218.15025,218.14991515091,1.5349494442242,22.828299368337%,0.96347343595084%,4.000000000004E-6
65836,b,4," ",1,65298.77,313.18707,313.18702846688,0.13261443561036,3.1064634328947%,0.13110897789863%,7.0000000000903E-6
65836,y,3," ",1,384265.5,331.23398,331.23397515091,0.014639473492266,18.280692335751%,0.77154067292091%,8.000000000008E-6
65836,y,4," -NH3",1,186389.34,442.26529,442.26600604979,-1.6190477656876,8.8671144799721%,0.37423853249611%,9.9999999999545E-6
65836,b,5," ",1,418293.78,450.24649,450.24593846688,1.2249596807434,19.899522330624%,0.83986375175453%,1.0999999999983E-5
65836,b,10," -NH3",2,29431.95,459.23254,459.22741191632,11.166763019721,1.4001684324802%,0.059094419114843%,1.0999999999983E-5
65836,y,4," ",1,443525.84,459.29318,459.29255515091,1.3604598725096,21.099889071477%,0.89052549617754%,1.0999999999983E-5
65836,b,10," ",2,49588.7,467.74002,467.74068646688,-1.4248640286809,2.3590870583747%,0.09956579231618%,1.0999999999983E-5
